,taxon_id,kingdom,phylum,order,family,genus,species,scientific_name,country
213,2928390,Plantae,Tracheophyta,Solanales,Convolvulaceae,Convolvulus,arvensis,Convolvulus arvensis L.,
214,2159658,Animalia,Arthropoda,Araneae,Araneidae,Zygiella,x-notata,"Zygiella x-notata (Clerck, 1757)",
215,1540020,Animalia,Arthropoda,Diptera,Syrphidae,Cheilosia,albipila,"Cheilosia albipila Meigen, 1838",
216,2166135,Animalia,Arthropoda,Araneae,Thomisidae,Thomisus,onustus,"Thomisus onustus Walckenaer, 1805",
217,2283721,Animalia,Nematoda,Rhabditida,Steinernematidae,Steinernema,feltiae,"Steinernema feltiae (Filipjev, 1934)",
218,9485490,Plantae,Tracheophyta,Geraniales,Geraniaceae,Erodium,cicutarium,Erodium cicutarium (L.) L'Hér.,
219,3171949,Plantae,Tracheophyta,Lamiales,Scrophulariaceae,Verbascum,thapsus,Verbascum thapsus L.,
220,5415395,Plantae,Tracheophyta,Lamiales,Acanthaceae,Ruellia,humilis,Ruellia humilis Nutt.,
221,1540915,Animalia,Arthropoda,Diptera,Syrphidae,Allograpta,obliqua,"Allograpta obliqua (Say, 1823)",
222,1541763,Animalia,Arthropoda,Diptera,Syrphidae,Volucella,bombylans,"Volucella bombylans (Linnaeus, 1758)",
223,1551553,Animalia,Arthropoda,Diptera,Agromyzidae,Phytomyza,crassiseta,"Phytomyza crassiseta Zetterstedt, 1860",
224,5047490,Animalia,Arthropoda,Hymenoptera,Pteromalidae,Cyrtogaster,vulgaris,"Cyrtogaster vulgaris Walker, 1833",
225,1551614,Animalia,Arthropoda,Diptera,Agromyzidae,Phytomyza,pullula,"Phytomyza pullula Zetterstedt, 1848",
226,3171979,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Euphrasia,micrantha,Euphrasia micrantha Rchb.,
227,1552403,Animalia,Arthropoda,Diptera,Agromyzidae,Cerodontha,denticornis,"Cerodontha denticornis (Panzer, 1806)",
228,2720080,Plantae,Tracheophyta,Poales,Cyperaceae,Scirpus,sylvaticus,Scirpus sylvaticus L.,
229,1554621,Animalia,Arthropoda,Diptera,Agromyzidae,Melanagromyza,dettmeri,"Melanagromyza dettmeri Hering, 1933",
230,1554676,Animalia,Arthropoda,Diptera,Agromyzidae,Napomyza,evanescens,"Napomyza evanescens (Hendel, 1920)",
231,2704505,Plantae,Tracheophyta,Poales,Poaceae,Arrhenatherum,elatius,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl.,
232,1554980,Animalia,Arthropoda,Diptera,Agromyzidae,Agromyza,nigrociliata,"Agromyza nigrociliata Hendel, 1931",
233,4497912,Animalia,Arthropoda,Hymenoptera,Figitidae,Trybliographa,gracilicornis,"Trybliographa gracilicornis (Cameron, 1888)",
234,9118014,Plantae,Tracheophyta,Fagales,Betulaceae,Betula,pubescens,Betula pubescens Ehrh.,
235,5331916,Plantae,Tracheophyta,Fagales,Betulaceae,Betula,pendula,Betula pendula Roth,
236,1594852,Animalia,Arthropoda,Diptera,Cecidomyiidae,Dasineura,traili,"Dasineura traili (Kieffer, 1909)",
237,1595623,Animalia,Arthropoda,Diptera,Cecidomyiidae,Dasineura,harrisoni,"Dasineura harrisoni (Bagnall, 1922)",
238,1621295,Animalia,Arthropoda,Diptera,Tephritidae,Neotephritis,finalis,"Neotephritis finalis (Loew, 1862)",
239,5372952,Plantae,Tracheophyta,Malpighiales,Salicaceae,Salix,caprea,Salix caprea L.,
240,1622567,Animalia,Arthropoda,Diptera,Tephritidae,Rhagoletis,meigenii,"Rhagoletis meigenii (Loew, 1844)",
241,3033894,Plantae,Tracheophyta,Ranunculales,Berberidaceae,Berberis,vulgaris,Berberis vulgaris L.,
242,5388835,Plantae,Tracheophyta,Asterales,Asteraceae,Serratula,tinctoria,Serratula tinctoria L.,
243,1362963,Animalia,Arthropoda,Hymenoptera,Chalcididae,Dirhinus,giffardii,"Dirhinus giffardii Silvestri, 1913",
244,1628049,Animalia,Arthropoda,Diptera,Tephritidae,Terellia,ruficauda,"Terellia ruficauda (Fabricius, 1794)",
245,2432451,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,austroriparius,"Myotis austroriparius (Rhoads, 1897)",
246,2432416,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,myotis,"Myotis myotis (Borkhausen, 1797)",
247,2432614,Animalia,Chordata,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",
248,2432389,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,nattereri,"Myotis nattereri (Kuhl, 1817)",
249,5218507,Animalia,Chordata,Chiroptera,Vespertilionidae,Plecotus,auritus,"Plecotus auritus (Linnaeus, 1758)",
250,9754263,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,mystacinus,"Myotis mystacinus (Kuhl, 1817)",
251,1639898,Animalia,Arthropoda,Diptera,Psychodidae,Psychoda,grisescens,"Psychoda grisescens Tonnoir, 1922",
252,7031770,Animalia,Nematoda,Rhabditida,Onchocercidae,Onchocerca,volvulus,"Onchocerca volvulus Leuckart, 1893",
253,3192775,Chromista,Ochrophyta,Fragilariales,Fragilariaceae,Synedra,rumpens,Synedra rumpens H.H.Chase,
254,3194090,Chromista,Ochrophyta,Melosirales,Melosiraceae,Melosira,varians,"Melosira varians C.Agardh, 1827",
255,5214292,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,depressiceps,"Galaxias depressiceps McDowall & Wallis, 1996",
256,1649565,Animalia,Arthropoda,Diptera,Culicidae,Culiseta,annulata,"Culiseta annulata (Schrank, 1776)",
257,9784263,Chromista,Oomycota,Peronosporales,Pythiaceae,Lagenidium,giganteum,Lagenidium giganteum Couch ex Redhead,
258,1650387,Animalia,Arthropoda,Diptera,Culicidae,Anopheles,aquasalis,"Anopheles aquasalis Curry, 1932",
259,5251961,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,oxysporum,Fusarium oxysporum Schltdl.,
260,5188737,Animalia,Nematoda,Rhabditida,Onchocercidae,Dirofilaria,immitis,"Dirofilaria immitis (Leidy, 1856)",
261,1652104,Animalia,Arthropoda,Diptera,Culicidae,Aedes,stimulans,"Aedes stimulans (Walker, 1848)",
262,4498130,Animalia,Arthropoda,Hymenoptera,Figitidae,Cothonaspis,gracilis,"Cothonaspis gracilis Hartig, 1841",
263,2230246,Animalia,Arthropoda,Lithobiomorpha,Lithobiidae,Lithobius,forficatus,"Lithobius forficatus Linnaeus, 1758",
264,2136309,Animalia,Arthropoda,Araneae,Linyphiidae,Microlinyphia,pusilla,"Microlinyphia pusilla (Sundevall, 1830)",
265,2134068,Animalia,Arthropoda,Araneae,Linyphiidae,Bathyphantes,gracilis,"Bathyphantes gracilis (Blackwall, 1841)",
266,1381224,Animalia,Arthropoda,Hymenoptera,Eulophidae,Cirrospilus,pictus,"Cirrospilus pictus (Nees, 1834)",
267,2469188,Animalia,Chordata,Squamata,Lacertidae,Podarcis,muralis,"Podarcis muralis (Laurenti, 1768)",
268,2498415,Animalia,Chordata,Bucerotiformes,Upupidae,Upupa,epops,"Upupa epops Linnaeus, 1758",
269,9796816,Animalia,Chordata,Chiroptera,Miniopteridae,Miniopterus,schreibersii,"Miniopterus schreibersii (Kuhl, 1817)",
270,1385733,Animalia,Arthropoda,Hymenoptera,Eulophidae,Sympiesis,sericeicornis,"Sympiesis sericeicornis (Nees, 1834)",
271,1383991,Animalia,Arthropoda,Hymenoptera,Eulophidae,Elachertus,inunctus,"Elachertus inunctus Nees, 1834",
272,8086756,Plantae,Tracheophyta,Poales,Poaceae,Poa,bulbosa,Poa bulbosa L.,
273,2432491,Animalia,Chordata,Chiroptera,Vespertilionidae,Corynorhinus,rafinesquii,"Corynorhinus rafinesquii (Lesson, 1827)",
274,5056964,Animalia,Arthropoda,Diptera,Tachinidae,Phorocera,assimilis,"Phorocera assimilis (Fallén, 1810)",
275,5060304,Animalia,Arthropoda,Diptera,Tachinidae,Gonia,ornata,"Gonia ornata Meigen, 1826",
276,1463751,Animalia,Arthropoda,Diptera,Tachinidae,Lespesia,archippivora,"Lespesia archippivora (Riley, 1871)",
277,7467893,Plantae,Tracheophyta,Lamiales,Verbenaceae,Glandularia,canadensis,Glandularia canadensis (L.) Small,
278,3189479,Plantae,Tracheophyta,Malpighiales,Hypericaceae,Hypericum,ascyron,Hypericum ascyron L.,
279,1362724,Animalia,Arthropoda,Hymenoptera,Chalcididae,Brachymeria,ovata,"Brachymeria ovata (Say, 1824)",
280,1306471,Animalia,Arthropoda,Hymenoptera,Ichneumonidae,Diradops,mexicana,"Diradops mexicana (Cresson, 1874)",
281,3076458,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,madagascariense,Antidesma madagascariense Lam.,
282,5259999,Fungi,Ascomycota,Eurotiales,Aspergillaceae,Aspergillus,versicolor,Aspergillus versicolor (Vuill.) Tirab.,
283,1464295,Animalia,Arthropoda,Diptera,Tachinidae,Blepharipa,pratensis,"Blepharipa pratensis (Meigen, 1824)",
284,5130514,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Junonia,coenia,"Junonia coenia Hübner, 1822",
285,5334240,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,japonica,Lonicera japonica Thunb.,
286,5334239,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,sempervirens,Lonicera sempervirens L.,
287,5334271,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Lonicera,reticulata,Lonicera reticulata Raf.,
288,8780128,Animalia,Arthropoda,Hymenoptera,Braconidae,Microplitis,jorgehernandezi,"Microplitis jorgehernandezi Fernández-Triana & Whitfield, 2015",
289,1363810,Animalia,Arthropoda,Hymenoptera,Chalcididae,Conura,convergea,"Conura convergea Delvare, 2003",
290,2496294,Animalia,Chordata,Cuculiformes,Cuculidae,Coccyzus,minor,"Coccyzus minor (Gmelin, 1788)",
291,3152596,Plantae,Tracheophyta,Malvales,Malvaceae,Hibiscus,moscheutos,Hibiscus moscheutos L.,
292,10749202,Animalia,Arthropoda,Hymenoptera,Perilampidae,Perilampus,dobnos,Perilampus dobnos,
293,5060286,Animalia,Arthropoda,Diptera,Tachinidae,Gonia,picea,"Gonia picea (Robineau-Desvoidy, 1830)",
294,8011540,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,argentea,Potentilla argentea L.,
295,1911461,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Coenonympha,pamphilus,"Coenonympha pamphilus (Linnaeus, 1758)",
296,3082244,Plantae,Tracheophyta,Cornales,Cornaceae,Cornus,sericea,Cornus sericea L.,
297,3190538,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Rhus,typhina,Rhus typhina L.,
298,6390957,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Persicaria,punctata,Persicaria punctata (Elliott) Small,
299,8427624,Plantae,Tracheophyta,Oxalidales,Oxalidaceae,Oxalis,corniculata,Oxalis corniculata L.,
300,1950349,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Achalarus,lyciades,"Achalarus lyciades Hübner, 1819",
301,5408750,Plantae,Tracheophyta,Asterales,Campanulaceae,Lobelia,spicata,Lobelia spicata Lam.,
302,7820446,Plantae,Tracheophyta,Asterales,Asteraceae,Erigeron,pulchellus,Erigeron pulchellus Michx.,
303,2001671,Animalia,Arthropoda,Plecoptera,Leuctridae,Leuctra,geniculata,"Leuctra geniculata Stephens, 1836",
304,1431748,Animalia,Arthropoda,Trichoptera,Philopotamidae,Philopotamus,montanus,"Philopotamus montanus (Donovan, 1813)",
305,2386388,Animalia,Chordata,Perciformes,Eleotridae,Gobiomorphus,breviceps,"Gobiomorphus breviceps (Stokell, 1939)",
306,2006609,Animalia,Arthropoda,Plecoptera,Gripopterygidae,Zelandoperla,agnetis,"Zelandoperla agnetis McLellan, 1967",
307,1379689,Animalia,Arthropoda,Hymenoptera,Encyrtidae,Cercobelus,jugaeus,"Cercobelus jugaeus (Walker, 1837)",
308,5354656,Plantae,Tracheophyta,Fabales,Fabaceae,Cytisus,scoparius,Cytisus scoparius (L.) Link,
309,2492960,Animalia,Chordata,Passeriformes,Sylviidae,Sylvia,curruca,"Sylvia curruca (Linnaeus, 1758)",
310,2012113,Animalia,Arthropoda,Hemiptera,Miridae,Heterotoma,merioptera,"Heterotoma merioptera (Scopoli, 1763)",
311,4487208,Animalia,Arthropoda,Hemiptera,Anthocoridae,Anthocoris,sarothamni,"Anthocoris sarothamni Douglas & Scott, 1865",
312,2021041,Animalia,Arthropoda,Hemiptera,Nabidae,Himacerus,apterus,"Himacerus apterus (J.C.Fabricius, 1798)",
313,7327990,Plantae,Tracheophyta,Ericales,Ericaceae,Rhododendron,ponticum,Rhododendron ponticum L.,
314,7328114,Plantae,Tracheophyta,Ericales,Ericaceae,Rhododendron,arboreum,Rhododendron arboreum Sm.,
315,2020782,Animalia,Arthropoda,Hemiptera,Anthocoridae,Dufouriellus,ater,"Dufouriellus ater (Dufour, 1833)",
316,2020894,Animalia,Arthropoda,Hemiptera,Anthocoridae,Orius,niger,"Orius niger (Wolff, 1811)",
317,2432352,Animalia,Chordata,Chiroptera,Vespertilionidae,Eptesicus,fuscus,"Eptesicus fuscus (Palisot de Beauvois, 1796)",
318,3189837,Plantae,Tracheophyta,Sapindales,Sapindaceae,Acer,saccharinum,Acer saccharinum L.,
319,2049732,Animalia,Arthropoda,Hemiptera,Adelgidae,Adelges,cooleyi,"Adelges cooleyi (Gillette, 1907)",
320,2685552,Plantae,Tracheophyta,Pinales,Pinaceae,Abies,nordmanniana,Abies nordmanniana (Steven) Spach,
321,1318874,Animalia,Arthropoda,Hymenoptera,Formicidae,Myrmica,rubra,"Myrmica rubra (Linnaeus, 1758)",
322,5252244,Fungi,Ascomycota,Hypocreales,Ophiocordycipitaceae,Hirsutella,citriformis,Hirsutella citriformis Speare,
323,1391412,Animalia,Arthropoda,Hymenoptera,Pteromalidae,Mesopolobus,aequus,"Mesopolobus aequus (Walker, 1834)",
324,2878688,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,robur,Quercus robur L.,
325,1269109,Animalia,Arthropoda,Hymenoptera,Braconidae,Aphidius,ohioensis,"Aphidius ohioensis Smith, 1944",
326,7960979,Plantae,Tracheophyta,Rosales,Urticaceae,Urtica,dioica,Urtica dioica L.,
327,2074065,Animalia,Arthropoda,Hemiptera,Aphididae,Patchiella,reaumuri,"Patchiella reaumuri (Kaltenbach, 1843)",
328,2927071,Plantae,Tracheophyta,Lamiales,Lamiaceae,Chaiturus,marrubiastrum,Chaiturus marrubiastrum (L.) Ehrh. ex Rchb.,
329,2986192,Plantae,Tracheophyta,Saxifragales,Grossulariaceae,Ribes,nigrum,Ribes nigrum L.,
330,2986121,Plantae,Tracheophyta,Saxifragales,Grossulariaceae,Ribes,americanum,Ribes americanum Mill.,
331,2076228,Animalia,Arthropoda,Hemiptera,Aphididae,Myzus,ornatus,Myzus ornatus,
332,2076239,Animalia,Arthropoda,Hemiptera,Aphididae,Myzus,ascalonicus,"Myzus ascalonicus Doncaster, 1946",
333,2076498,Animalia,Arthropoda,Hemiptera,Aphididae,Chaetosiphon,tetrarhodum,"Chaetosiphon tetrarhodum (Walker, 1849)",
334,5250827,Fungi,Entomophthoromycota,Entomophthorales,Entomophthoraceae,Pandora,neoaphidis,Pandora neoaphidis (Remaud. & Hennebert) Humber,
335,2888808,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Knautia,arvensis,Knautia arvensis (L.) Coult.,
336,2703717,Plantae,Tracheophyta,Poales,Poaceae,Bromus,secalinus,Bromus secalinus L.,
337,1365699,Animalia,Arthropoda,Hymenoptera,Aphelinidae,Encarsia,citrina,"Encarsia citrina (Craw, 1891)",
338,2563653,Fungi,Ascomycota,Hypocreales,Nectriaceae,Cosmospora,flammea,Cosmospora flammea (Tul. & C.Tul.) Rossman & Samuels,
339,1365475,Animalia,Arthropoda,Hymenoptera,Aphelinidae,Encarsia,brimblecombei,"Encarsia brimblecombei (Girault, 1933)",
340,1375206,Animalia,Arthropoda,Hymenoptera,Encyrtidae,Metaphycus,pulvinariae,"Metaphycus pulvinariae (Howard, 1881)",
341,5218786,Animalia,Chordata,Carnivora,Procyonidae,Procyon,lotor,"Procyon lotor (Linnaeus, 1758)",
342,2480258,Animalia,Chordata,Charadriiformes,Recurvirostridae,Recurvirostra,americana,"Recurvirostra americana Gmelin, 1789",
343,5229247,Animalia,Chordata,Charadriiformes,Laridae,Sterna,forsteri,"Sterna forsteri Nuttall, 1834",
344,2378639,Animalia,Chordata,Perciformes,Gobiidae,Gillichthys,mirabilis,"Gillichthys mirabilis Cooper, 1864",
345,2413553,Animalia,Chordata,Clupeiformes,Clupeidae,Dorosoma,petenense,"Dorosoma petenense (Günther, 1867)",
346,5166379,Animalia,Arthropoda,Calanoida,Temoridae,Temora,longicornis,"Temora longicornis (Müller O.F., 1785)",
347,2114450,Animalia,Arthropoda,Calanoida,Rhincalanidae,Rhincalanus,nasutus,"Rhincalanus nasutus Giesbrecht, 1888",
348,7599552,Animalia,Chordata,Perciformes,Scombridae,Scomber,japonicus,"Scomber japonicus Houttuyn, 1782",
349,5192789,Animalia,Mollusca,Littorinimorpha,Calyptraeidae,Crepidula,fornicata,"Crepidula fornicata (Linnaeus, 1758)",
350,2346701,Animalia,Chordata,Lepisosteiformes,Lepisosteidae,Lepisosteus,osseus,"Lepisosteus osseus (Linnaeus, 1758)",
351,2358941,Animalia,Chordata,Cypriniformes,Catostomidae,Erimyzon,oblongus,"Erimyzon oblongus (Mitchill, 1814)",
352,2110698,Animalia,Arthropoda,Cyclopoida,Corycaeidae,Corycaeus,crassiusculus,"Corycaeus crassiusculus Dana, 1849",
353,5166377,Animalia,Arthropoda,Calanoida,Temoridae,Temora,turbinata,"Temora turbinata (Dana, 1849)",
354,2413541,Animalia,Chordata,Clupeiformes,Clupeidae,Dorosoma,cepedianum,"Dorosoma cepedianum (Lesueur, 1818)",
355,2412740,Animalia,Chordata,Clupeiformes,Clupeidae,Alosa,pseudoharengus,"Alosa pseudoharengus (Wilson, 1811)",
356,2384125,Animalia,Chordata,Perciformes,Labridae,Halichoeres,maculipinna,"Halichoeres maculipinna (Müller & Troschel, 1848)",
357,2385548,Animalia,Chordata,Perciformes,Chaetodontidae,Chaetodon,capistratus,"Chaetodon capistratus Linnaeus, 1758",
358,2388790,Animalia,Chordata,Perciformes,Serranidae,Hypoplectrus,puella,"Hypoplectrus puella (Cuvier, 1828)",
359,2391007,Animalia,Chordata,Perciformes,Carangidae,Selar,crumenophthalmus,"Selar crumenophthalmus (Bloch, 1793)",
360,5211761,Animalia,Chordata,Perciformes,Apogonidae,Apogon,maculatus,"Apogon maculatus (Poey, 1860)",
361,2411822,Animalia,Chordata,Atheriniformes,Atherinidae,Atherinomorus,stipes,"Atherinomorus stipes (Müller & Troschel, 1848)",
362,2384533,Animalia,Chordata,Perciformes,Labridae,Thalassoma,bifasciatum,"Thalassoma bifasciatum (Bloch, 1791)",
363,2378717,Animalia,Chordata,Perciformes,Gobiidae,Gnatholepis,thompsoni,"Gnatholepis thompsoni Jordan, 1904",
364,2357064,Animalia,Chordata,Beryciformes,Holocentridae,Myripristis,jacobus,"Myripristis jacobus Cuvier, 1829",
365,2407829,Animalia,Chordata,Tetraodontiformes,Tetraodontidae,Sphoeroides,spengleri,"Sphoeroides spengleri (Bloch, 1785)",
366,2390989,Animalia,Chordata,Perciformes,Carangidae,Caranx,ruber,"Caranx ruber (Bloch, 1793)",
367,5214551,Animalia,Chordata,Clupeiformes,Clupeidae,Opisthonema,oglinum,"Opisthonema oglinum (Lesueur, 1818)",
368,5208001,Animalia,Chordata,Beloniformes,Exocoetidae,Cheilopogon,heterurus,"Cheilopogon heterurus (Rafinesque, 1810)",
369,2116800,Animalia,Arthropoda,Cyclopoida,Cyclopidae,Eucyclops,serrulatus,"Eucyclops serrulatus (Fischer, 1851)",
370,1003117,Animalia,Rotifera,Ploima,Synchaetidae,Polyarthra,remata,"Polyarthra remata Skorikov, 1896",
371,4412465,Animalia,Platyhelminthes,Onchoproteocephalidea,Proteocephalidae,Proteocephalus,torulosus,"Proteocephalus torulosus (Batsch, 1786) Nufer, 1905",
372,2335427,Animalia,Chordata,Scorpaeniformes,Sebastidae,Sebastes,mentella,"Sebastes mentella Travin, 1951",
373,2415752,Animalia,Chordata,Gadiformes,Gadidae,Boreogadus,saida,"Boreogadus saida (Lepechin, 1774)",
374,5215195,Animalia,Chordata,Gadiformes,Macrouridae,Coryphaenoides,guentheri,"Coryphaenoides guentheri (Vaillant, 1888)",
375,5215150,Animalia,Chordata,Gadiformes,Macrouridae,Coryphaenoides,rupestris,"Coryphaenoides rupestris Gunnerus, 1765",
376,2374149,Animalia,Chordata,Perciformes,Scombridae,Scomber,scombrus,"Scomber scombrus Linnaeus, 1758",
377,2501114,Animalia,Ctenophora,Beroida,Beroidae,Beroe,cucumis,"Beroe cucumis Fabricius, 1780",
378,2114452,Animalia,Arthropoda,Calanoida,Rhincalanidae,Rhincalanus,gigas,"Rhincalanus gigas Brady, 1883",
379,2405995,Animalia,Chordata,Myctophiformes,Myctophidae,Lampanyctus,australis,"Lampanyctus australis Tåning, 1932",
380,4334565,Animalia,Arthropoda,Calanoida,Scolecitrichidae,Amallothrix,dentipes,"Amallothrix dentipes (Vervoort, 1951)",
381,4987722,Animalia,Arthropoda,Halocyprida,Halocyprididae,Alacia,hettacra,"Alacia hettacra (G.W.Müller, 1906)",
382,2386525,Animalia,Chordata,Perciformes,Artedidraconidae,Pogonophryne,scotti,"Pogonophryne scotti Regan, 1914",
383,5177641,Animalia,Arthropoda,Amphipoda,Hyperiidae,Themisto,gaudichaudii,"Themisto gaudichaudii Guérin, 1825",
384,2405941,Animalia,Chordata,Myctophiformes,Myctophidae,Electrona,carlsbergi,"Electrona carlsbergi (Tåning, 1932)",
385,2316453,Animalia,Annelida,Phyllodocida,Lopadorrhynchidae,Pelagobia,longicirrata,"Pelagobia longicirrata Greeff, 1879",
386,2227993,Animalia,Arthropoda,Euphausiacea,Euphausiidae,Thysanoessa,macrura,"Thysanoessa macrura G.O.Sars, 1883",
387,2312739,Animalia,Annelida,Phyllodocida,Tomopteridae,Tomopteris,septentrionalis,"Tomopteris septentrionalis Steenstrup, 1849",
388,4322176,Animalia,Arthropoda,Cyclopoida,Oncaeidae,Triconia,antarctica,"Triconia antarctica (Heron, 1977)",
389,2114413,Animalia,Arthropoda,Calanoida,Euchaetidae,Paraeuchaeta,similis,"Paraeuchaeta similis (Wolfenden, 1908)",
390,8399273,Animalia,Chordata,Perciformes,Nototheniidae,Notothenia,coriiceps,"Notothenia coriiceps Richardson, 1844",
391,2221308,Animalia,Arthropoda,Mysida,Mysidae,Antarctomysis,maxima,"Antarctomysis maxima (Holt & W.M.Tattersall, 1906)",
392,2115380,Animalia,Arthropoda,Calanoida,Aetideidae,Aetideopsis,antarctica,"Aetideopsis antarctica (Wolfenden, 1908)",
393,2385946,Animalia,Chordata,Perciformes,Nototheniidae,Pagothenia,borchgrevinki,"Pagothenia borchgrevinki (Boulenger, 1902)",
394,2336515,Animalia,Chordata,Scorpaeniformes,Hexagrammidae,Pleurogrammus,monopterygius,"Pleurogrammus monopterygius (Pallas, 1810)",
395,2410949,Animalia,Chordata,Osmeriformes,Bathylagidae,Leuroglossus,schmidti,"Leuroglossus schmidti Rass, 1955",
396,2213844,Animalia,Arthropoda,Isopoda,Hemioniscidae,Hemioniscus,balani,"Hemioniscus balani Buchholz, 1866",
397,2115706,Animalia,Arthropoda,Sessilia,Balanidae,Balanus,glandula,"Balanus glandula Darwin, 1854",
398,2274565,Animalia,Echinodermata,Forcipulatida,Asteriidae,Pycnopodia,helianthoides,"Pycnopodia helianthoides (Brandt, 1835)",
399,2373980,Animalia,Chordata,Perciformes,Scombridae,Thunnus,thynnus,"Thunnus thynnus (Linnaeus, 1758)",
400,2185010,Animalia,Arthropoda,Mesostigmata,Parasitidae,Pergamasus,crassipes,"Pergamasus crassipes (Linnaeus, 1758)",
401,5168802,Animalia,Arthropoda,Araneae,Hahniidae,Hahnia,pusilla,"Hahnia pusilla C.L.Koch, 1841",
402,9786356,Animalia,Arthropoda,Mesostigmata,Laelapidae,Gaeolaelaps,aculeifer,"Gaeolaelaps aculeifer (G.Canestrini, 1884)",
403,4548726,Animalia,Arthropoda,Mesostigmata,Veigaiidae,Veigaia,mollis,"Veigaia mollis Karg, 1971",
404,4548247,Animalia,Arthropoda,Mesostigmata,Epicriidae,Epicrius,canestrinii,"Epicrius canestrinii Haller, 1881",
405,4549201,Animalia,Arthropoda,Mesostigmata,Macrochelidae,Geholaspis,aeneus,"Geholaspis aeneus Kraus, 1970",
406,4548168,Animalia,Arthropoda,Mesostigmata,Zerconidae,Zercon,romagniolus,"Zercon romagniolus Sellnick, 1944",
